Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [162] __gnu_cxx::new_allocator<std::vector<HSLA, std::allocator<HSLA> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<HSLA, std::allocator<HSLA> > > const&) [197] std::random_device::operator()() [131] HSLA* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, HSLA*>(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, HSLA*)
 [175] __gnu_cxx::new_allocator<std::vector<HSLA, std::allocator<HSLA> > >::new_allocator() [78] std::allocator_traits<std::allocator<HSLA> >::deallocate(std::allocator<HSLA>&, HSLA*, unsigned long) [132] __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >)
 [152] __gnu_cxx::new_allocator<std::vector<HSLA, std::allocator<HSLA> > >::~new_allocator() [79] std::allocator_traits<std::allocator<HSLA> >::allocate(std::allocator<HSLA>&, unsigned long) [133] HSLA* std::__copy_move_a<true, HSLA*, HSLA*>(HSLA*, HSLA*, HSLA*)
 [176] bool __gnu_cxx::__is_null_pointer<char const>(char const*) [64] std::allocator_traits<std::allocator<HSLA> >::max_size(std::allocator<HSLA> const&) [168] __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > std::move_backward<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >)
  [54] __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >::__normal_iterator(HSLA* const&) [17] void std::allocator_traits<std::allocator<HSLA> >::construct<HSLA, HSLA const&>(std::allocator<HSLA>&, HSLA*, HSLA const&) [98] HSLA* std::__copy_move_a1<false, HSLA*, HSLA*>(HSLA*, HSLA*, HSLA*)
  [37] __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >::operator--() [198] std::allocator_traits<std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::deallocate(std::allocator<std::vector<HSLA, std::allocator<HSLA> > >&, std::vector<HSLA, std::allocator<HSLA> >*, unsigned long) [134] HSLA* std::__copy_move_a1<true, HSLA*, HSLA*>(HSLA*, HSLA*, HSLA*)
 [126] __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >::operator+=(long) [199] std::allocator_traits<std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::allocate(std::allocator<std::vector<HSLA, std::allocator<HSLA> > >&, unsigned long) [99] HSLA* std::__copy_move_a2<false, HSLA*, HSLA*>(HSLA*, HSLA*, HSLA*)
  [13] __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >::operator++() [200] std::allocator_traits<std::allocator<std::vector<HSLA, std::allocator<HSLA> > > >::max_size(std::allocator<std::vector<HSLA, std::allocator<HSLA> > > const&) [135] HSLA* std::__copy_move_a2<true, HSLA*, HSLA*>(HSLA*, HSLA*, HSLA*)
 [114] __gnu_cxx::__normal_iterator<HSLA const*, std::vector<HSLA, std::allocator<HSLA> > >::__normal_iterator(HSLA const* const&) [167] HSLA* std::__copy_move_backward<true, true, std::random_access_iterator_tag>::__copy_move_b<HSLA>(HSLA const*, HSLA const*, HSLA*) [71] std::enable_if<std::__is_bitwise_relocatable<HSLA, void>::value, HSLA*>::type std::__relocate_a_1<HSLA, HSLA>(HSLA*, HSLA*, HSLA*, std::allocator<HSLA>&)
 [115] __gnu_cxx::__normal_iterator<HSLA const*, std::vector<HSLA, std::allocator<HSLA> > >::__normal_iterator<HSLA*>(__gnu_cxx::__normal_iterator<HSLA*, __gnu_cxx::__enable_if<std::__are_same<HSLA*, HSLA*>::__value, std::vector<HSLA, std::allocator<HSLA> > >::__type> const&) [128] HSLA* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, HSLA*>(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, HSLA*) [27] void std::__insertion_sort<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)> >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>)
  [51] __gnu_cxx::__ops::_Val_comp_iter<bool (*)(HSLA const&, HSLA const&)>::_Val_comp_iter(__gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>&&) [129] HSLA* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<HSLA*>, HSLA*>(std::move_iterator<HSLA*>, std::move_iterator<HSLA*>, HSLA*) [11] void std::__introsort_loop<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)> >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>)
  [24] bool __gnu_cxx::__ops::_Val_comp_iter<bool (*)(HSLA const&, HSLA const&)>::operator()<HSLA, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > >(HSLA&, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >) [7] std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::_M_gen_rand() [221] std::__size_to_integer(unsigned long)
 [177] __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>::_Iter_comp_iter(bool (*)(HSLA const&, HSLA const&)) [40] std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::min() [5] double std::generate_canonical<double, 53ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&)
  [19] bool __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>::operator()<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >) [201] std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [100] std::move_iterator<HSLA*> std::make_move_iterator<HSLA*>(HSLA*)
  [52] __gnu_cxx::__ops::_Val_comp_iter<bool (*)(HSLA const&, HSLA const&)> __gnu_cxx::__ops::__val_comp_iter<bool (*)(HSLA const&, HSLA const&)>(__gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>) [202] std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [136] HSLA* std::uninitialized_copy<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, HSLA*>(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, HSLA*)
 [178] __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)> __gnu_cxx::__ops::__iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>(bool (*)(HSLA const&, HSLA const&)) [6] std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::operator()() [137] HSLA* std::uninitialized_copy<std::move_iterator<HSLA*>, HSLA*>(std::move_iterator<HSLA*>, std::move_iterator<HSLA*>, HSLA*)
 [179] bool __gnu_cxx::operator==<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > const&, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > const&) [150] std::uniform_real_distribution<double>::param_type::param_type(double, double) [85] std::iterator_traits<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > const&)
  [43] bool __gnu_cxx::operator< <HSLA*, std::vector<HSLA, std::allocator<HSLA> > >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > const&, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > const&) [151] std::uniform_real_distribution<double>::uniform_real_distribution(double, double) [222] std::iterator_traits<HSLA*>::iterator_category std::__iterator_category<HSLA*>(HSLA* const&)
  [55] __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >::difference_type __gnu_cxx::operator-<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > const&, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > const&) [2] double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [223] std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&)
 [116] __gnu_cxx::__normal_iterator<HSLA const*, std::vector<HSLA, std::allocator<HSLA> > >::difference_type __gnu_cxx::operator-<HSLA const*, std::vector<HSLA, std::allocator<HSLA> > >(__gnu_cxx::__normal_iterator<HSLA const*, std::vector<HSLA, std::allocator<HSLA> > > const&, __gnu_cxx::__normal_iterator<HSLA const*, std::vector<HSLA, std::allocator<HSLA> > > const&) [3] double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_real_distribution<double>::param_type const&) [12] __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > std::__unguarded_partition<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)> >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>)
  [46] bool __gnu_cxx::operator!=<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > const&, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > const&) [203] std::vector<HSLA, std::allocator<HSLA> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<HSLA, std::allocator<HSLA> >*, unsigned long>(std::vector<HSLA, std::allocator<HSLA> >*, unsigned long) [169] __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > std::__copy_move_backward_a<true, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > > >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >)
  [60] __gnu_cxx::new_allocator<HSLA>::_M_max_size() const [204] HSLA* std::__uninitialized_default_n_1<true>::__uninit_default_n<HSLA*, unsigned long>(HSLA*, unsigned long) [20] void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)> >(__gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__normal_iterator<HSLA*, std::vector<HSLA, std::allocator<HSLA> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(HSLA const&, HSLA const&)>)
